,Price,Title,Hard Drive,Number of USB 3.0 Ports,Brand,Series,Processor Brand,Item model number,Memory Technology,Hard Disk Description,Graphics Chipset Brand,DisplaySizeInches,HorizontalPixels,VerticalPixels,WeightKg,Refurbished,base_color,RAM_in_GB,Graphics_Coprocessor_Brand,OS_Name,MANU_Name,Graphics Storage (GB),Laptop_Type,ProcessorManufacturer,ProcessorSpeedGHz,HDD_NEW,SSD_NEW,Hybrid_NEW,Flash_Storage_NEW
902,814.6400000000001,"HP 17 Laptop i5-1235U, 512 GB SSD, 16GB RAM, 17.3"" HD+ Touchscreen, Win 11 Home Plus, 3 Cell, Silver Color, 64 GB Tech Warehouse Flashdrive",512  SSD,2,HP,HP 17T,Intel,HP,other,SSD,Other,17.3,1600.0,900.0,2.381358,0,Silver,16.0,Intel,Windows,hp,512,Laptop,Other,3.0,0,0,0,0
903,257.0944,"14'' Laptop 8GB DDR4 512GB SSD, Intel Celeron J4105 Processors Laptop Computer, Windows 11 1080P IPS FHD Display Laptop Computer,Numeric Keypad USB 3.0, Bluetooth 4.2, 2.4/5G WiFi",SSD,3,JSHIX,N4105,Intel,Laptop,ddr4,SSD,Intel,14.0,1920.0,1080.0,1.8370476,0,other,16.0,Intel,Windows,Other,4,Laptop,Other,3.0,0,0,0,0
904,1884.9464,Lenovo Legion 5 Pro 16ACH6H 82JQ00F9US 16 Gaming Notebook - QHD - 2560 x 1600 - AMD Ryzen 7 5800H Octa-core [8 Core] 3.20 GHz - 16 GB Total RAM - 512 GB SSD - Storm Gray,512  SSD,1,Lenovo,Legion 5 Pro,AMD,82JQ00F9US,other,SSD,AMD,16.0,2560.0,1600.0,4.6266384,0,Gray,16.0,AMD,Windows,lenovo,16,Gaming,AMD RYZEN 7,5.0,0,0,0,0
905,252.8104,HP Elitebook 840 G3 Business Laptop Computer: 14 FHD/ Intel Core i7-6600U up to 3.4GHz/ 16GB DDR4 RAM/ 256GB SSD/ 802.11ac WiFi/ Bluetooth 4.2/ USB Type-C/ Windows 10 Professional (Renewed),256  SSD,0,HP,Elitebook 840 G3,Intel,Elitebook 840 G3,ddr4,SSD,Intel,14.0,1366.0,768.0,1.13398,1,other,16.0,Intel,Windows,hp,16,Laptop,Intel I7,3.0,0,0,0,0
906,883.9864000000001,"SGIN Laptops, Laptop 17 Inch, 4GB DDR4 128GB SSD Laptops Computer with Intel Core i3 Processor (up to 2.4 GHz), 60800mWh Long Battery, Webcam, Mini HDMI, USB3.2 * 2, Dual WiFi, Type-C, (Black)",128  SSD,0,SGIN,Laptop,Intel,M17S,ddr4,SSD,Intel,17.3,1366.0,768.0,1.84611944,0,Black,4.0,Intel,Other,Other,2,Laptop,Intel I3,2.4,0,0,0,0
907,1223.9864,"HP 15.6"" 144Hz Gaming Laptop, Intel i5-12500H (12-cores, Beat i7 12650H), NVIDIA RTX 4060 GPU, 16GB RAM, 512GB PCIe Gen4 NVMe SSD, Windows 11 Pro, Bundled Cooling Bracket",512  SSD,2,HP,Victus,Intel,HP,other,SSD,Intel,15.6,1920.0,1080.0,3.35204488,0,other,16.0,NVIDIA,Windows,hp,8,Gaming,Other,4.5,0,0,0,0
908,95.132,"Dell Chromebook 11-5190 2-in-1 Convertible Notebook, 11.6"" Touchscreen, Intel Celeron N3350 Processor, 32GB eMMC Storage, 4GB DDR4, Wi-Fi + Bluetooth, Chrome OS - Renewed",32  SSD,2,Dell,DECHB252066SA,Intel,DECHB252066SA,ddr4,Other,Intel,11.6,1366.0,768.0,1.40159928,1,other,4.0,Other,Other,dell,4,Chromebook,Other,1.1,0,0,0,0
909,322.32000000000005,"Dell Latitude 5400 Business Laptop with Backlit Keyboard, 14"" FHD(1920x 1080) Laptop, Intel Core i5-8365U up to 4.1GHz, 16GB DDR4 RAM, 512GB SSD, Wi-Fi, Webcam, Windows 10 Pro (Renewed)",512  SSD,4,Dell,Dell Latitude 5400,Intel,Dell Latitude 5400,ddr4,SSD,Intel,14.0,1920.0,1080.0,2.53557928,1,other,16.0,Intel,Windows,dell,4,Laptop,Intel I5,4.0,0,0,0,0
910,611.9864,"HP Touch-Screen Laptop for Business and Student - 15.6"" HD Micro-Edge Display, Intel Core i3-1215U(Beats i5-1135G7), 16GB RAM, 1TB SSD, Numeric Keypad, Fast Charge, Windows 11 Pro",1 000 SSD,3,HP,HP Laptop,Intel,HP Laptop,other,SSD,Intel,15.6,1366.0,768.0,1.70097,0,other,16.0,Intel,Windows,hp,6,Laptop,Intel I3,4.4,0,0,0,0
911,814.6400000000001,"HP 17 Laptop i5-1235U, 512 GB SSD, 16GB RAM, 17.3"" HD+ Touchscreen, Win 11 Home Plus, 3 Cell, Silver Color, 64 GB Tech Warehouse Flashdrive",512  SSD,2,HP,HP 17T,Intel,HP,other,SSD,Other,17.3,1600.0,900.0,2.381358,0,Silver,16.0,Intel,Windows,hp,512,Laptop,Other,3.0,0,0,0,0
912,244.78640000000004,"HP Newest Laptop X360 14a in Teal Color Chromebook 14"" HD Touchscreen, Intel Dual Core N4020, 4GB DDR4 64GB eMMC WiFi HD Webcam Stereo Speakers Bluetooth 5.0 Pen (Renewed)",64  SSD,2,HP,Chrome,Intel,14a,ddr4,Other,Intel,14.0,1366.0,768.0,2.0366280800000003,1,other,4.0,Intel,Other,hp,6,Laptop,Other,5.0,0,0,0,0
913,244.78640000000004,"HP Premium 15"" HD Micro-Edge IPS Chromebook, Intel Pentium Processor Up to 3.28GHz, 8GB LPDDR4, 128GB SSD, 6th Gen WiFi, Webcam, Bluetooth, MSD Slot, Chrome OS, Dale Silver(Renewed)",128  SSD,3,HP,"HP 15"" Chromebook",Intel,"HP 15"" Chromebook",other,SSD,Intel,15.0,1366.0,768.0,2.27703184,1,Silver,8.0,Intel,Other,hp,6,Chromebook,Other,3.0,0,0,0,0
914,495.04,"Lenovo Thinkpad T14 (Gen 1) 14"" Laptop, AMD Ryzen 5 Pro 4650U 2.1Ghz, 16GB DDR4, 512GB NVMe SSD, 1080p Full HD, Windows 10 Pro (Renewed)",512  SSD,3,Lenovo,T14 Gen 1,Intel,T14 Gen 1,ddr4,SSD,AMD,14.0,1920.0,1080.0,0.453592,1,other,16.0,Intel,Windows,lenovo,1,Laptop,AMD RYZEN 5,5.0,0,0,0,0
915,265.20000000000005,"Dell Latitude 7390 Laptop, 13.3-inch FHD Touch Display, Intel Core i5-8350U Upto 3.6GHz, 8GB RAM, 256GB SSD, DisplayPort via USB-C, HDMI, Qualcomm WWAN, Wi-Fi, Bluetooth, Windows 10 Pro (Renewed)",256  SSD,0,Dell,Latitude 7390,Intel,7390,other,SSD,Intel,13.3,1920.0,1080.0,1.17480328,1,other,8.0,Intel,Windows,dell,8,Laptop,Intel I5,3.0,0,0,0,0
916,883.9864000000001,"SGIN Laptops, Laptop 17 Inch, 4GB DDR4 128GB SSD Laptops Computer with Intel Core i3 Processor (up to 2.4 GHz), 60800mWh Long Battery, Webcam, Mini HDMI, USB3.2 * 2, Dual WiFi, Type-C, (Black)",128  SSD,0,SGIN,Laptop,Intel,M17S,ddr4,SSD,Intel,17.3,1366.0,768.0,1.84611944,0,Black,4.0,Intel,Other,Other,2,Laptop,Intel I3,2.4,0,0,0,0
917,258.264,"HP Elite X2 1012 G1 2-in-1 Touchscreen Business Tablet, 12” FHD(1920 x 1080), Intel Core M5-6Y57 Up to 2.8GHz, 8GB RAM, 256GB SSD, Windows 10 Pro (Renewed)",SSD,2,HP,Elite X2 1012 G1,Intel,HP,other,SSD,Intel,12.0,1920.0,1920.0,1.37891968,1,other,16.0,Other,Windows,hp,2,Laptop,Other,3.0,0,0,0,0
918,909.84,"Lenovo IdeaPad 15.6"" FHD Touchscreen Laptop, Intel Core i5-1235U 10-Core Processor (Beats i7-1195G7), Intel Iris Xe Graphics, Backlit Keyboard, Fingerprint Reader, Win11 (16GB RAM | 1TBPCIe SSD)",1 000 SSD,0,Lenovo,IdeaPad 3,Intel,Ideapad 3,other,SSD,Intel,15.6,1920.0,1080.0,0.29766975,0,other,16.0,Intel,Windows,lenovo,1,Laptop,Intel I5,1.3,0,0,0,0
919,238.00000000000003,"Acer 2022 Convertible 2-in-1 Chromebook 13-inch Frameless FHD IPS Touchscreen, Qualcomm 8-Core Processor, 4GB DDR4 Ram, 64GB eMMC SSD, Webcam, Chrome OS (Renewed)",64  SSD,1,acer,"Acer 13"" Chromebook",Other,"Acer 13"" Chromebook",ddr4,Other,Other,13.0,1920.0,1080.0,1.7055059199999998,1,other,4.0,Other,Other,acer,4,Portable,Other,1.1,0,0,0,0
920,951.9864,Getac 12.5-inch K120 Rugged 2-in-1 Laptop - Intel Core i5-8250U - 4G LTE - 16GB - 256GB SSD - Windows 11 Pro (Renewed),256  SSD,0,Getac,GETAC K120,Intel,1,other,SSD,Intel,12.5,1920.0,1080.0,4.09593576,1,other,16.0,Intel,Windows,Other,2,Laptop,Intel I5,5.0,0,0,0,0
921,1088.0,"ASUS VivoBook Pro 14 OLED Laptop, 14” 2.8K OLED Display, AMD Ryzen 7 6800H Mobile CPU, NVIDIA GeForce RTX 3050 GPU, 16GB RAM, 1TB SSD, Windows 11 Home, Quiet Blue, M6400RC-EB74 (Renewed)",1 000 SSD,0,ASUS,VivoBook Pro 14 OLED,AMD,ASUS VivoBook,other,SSD,AMD,14.0,1920.0,1080.0,1.4514944,1,Blue,16.0,NVIDIA,Windows,asus,4,Laptop,AMD RYZEN 7,4.7,0,0,0,0
922,1849.5864,"HP Spectre X360 2-in-1 Touchscreen Laptop, 16"" 3K+ Touchscreen, Intel Core i7-12700H Evo, 16GB RAM, 2TB SSD, Webcam, Wi-Fi 6, Backlit KB, FP Reader, MPP2.0 Tilt Pen Included, Win11 Home",2 000,0,HP,Spectre,Intel,X360,other,SSD,Intel,16.0,3840.0,2160.0,2.0184844,0,other,16.0,Intel,Windows,hp,16,Laptop,Intel I7,1.7,0,0,0,0
923,651.44,"Apple 13in MacBook Pro, Retina, Touch Bar, 3.1GHz Intel Core i5 Dual Core, 8GB RAM, 256GB SSD, Space Gray, MPXV2LL/A (Renewed)",256  SSD,0,Apple,MacBook Pro,Intel,MPXV2LL/A,other,SSD,Intel,13.3,2560.0,1600.0,1.36984784,1,Gray,8.0,Intel,Mac,Other,6,Laptop,Intel I5,3.0,0,0,0,0
924,719.44,"HP 15.6” FHD Laptop, Intel Core i3-1215U, 32GB RAM, 1TB SSD, Intel UHD Graphics, HD Webcam, Numpad, Wi-Fi 6, Bluetooth, Gray, Windows 11 Pro, 32GB USB Card",1 000 SSD,0,HP,HP 15,Intel,HP 15,other,SSD,Intel,15.6,1920.0,1080.0,2.28610368,0,Gray,32.0,Intel,Windows,hp,2,Laptop,Intel I3,1.2,0,0,0,0
925,271.98640000000006,"Laptop Computer,8GB RAM 256GB SSD, Intel Celeron Processor, Laptop Computers with 1366 * 768 IPS Display,2.4/5G WiFi, Bluetooth, Type-C, TF Card, 2MP Webcam",256  SSD,2,UGRIHACH,UG-CS-156,Intel,CS-156,other,SSD,Intel,15.6,1366.0,768.0,1.65107488,0,other,16.0,Intel,Other,Other,2,Laptop,Other,2.4,0,0,0,0
926,814.6400000000001,"HP 17 Laptop i5-1235U, 512 GB SSD, 16GB RAM, 17.3"" HD+ Touchscreen, Win 11 Home Plus, 3 Cell, Silver Color, 64 GB Tech Warehouse Flashdrive",512  SSD,2,HP,HP 17T,Intel,HP,other,SSD,Other,17.3,1600.0,900.0,2.381358,0,Silver,16.0,Intel,Windows,hp,512,Laptop,Other,3.0,0,0,0,0
927,1385.84,"Dell Inspiron 15 3000 3530 Business Laptop[Windows 11 Pro], 15 15.6"" FHD Touchscreen, 13th Gen Intel 10-Core i7-1355U(Up to 5.0 GHz), 64GB RAM, 1TB PCIe SSD, Bluetooth, Wi-Fi 6, Numeric keypad, HDMI",1 000 SSD,0,Dell,Dell Laptop,Intel,Dell Laptop,other,SSD,Intel,15.6,1920.0,1080.0,1.65107488,0,other,64.0,Intel,Windows,dell,6,Laptop,Intel I7,5.0,0,0,0,0
928,1400.7320000000002,"OEM Lenovo ThinkPad P15s Gen 2 15.6” FHD IPS, Intel Quad Core i7-1165G7, 40GB RAM, 1TB NVMe, Fingerprint Reader, WiFi 6, BT, Backlit KB, RJ-45, W10P, 3YR, Business Laptop",1 000,0,Oemgenuine,ThinkPad P15s Gen 2,Intel,ThinkPad P15s Gen 2,other,Other,Intel,15.6,1920.0,1080.0,1.7508651199999998,0,other,40.0,Intel,Windows,lenovo,2,Laptop,Intel I7,2.8,0,0,0,0
929,345.42640000000006,"HP Chromebook 11 G9 EE 11.6"" Touchscreen Chromebook - HD - 1366 x 768 - Intel Celeron N4500 Dual-core (2 Core) - 4 GB RAM - 32 GB Flash Memory",Flash Storage,0,HP,Chromebook 11 G9 EE,Intel,3V2Y3UT#ABA,other,Other,Intel,11.6,1366.0,768.0,1.3380964,0,other,4.0,Intel,Other,hp,4,Chromebook,Other,4.0,0,0,0,0
930,244.78640000000004,"Dell Latitude E7470 Ultrabook, 14inch QHD Touchscreen (Intel Core i5-6300U, 8 GB DDR4, 256 GB SSD) Windows 10 Pro (Renewed)",256  SSD,0,Dell,Dell Latitude,Intel,Latitude E7470,ddr4,Other,Intel,14.0,1920.0,1080.0,1.4514944,1,other,8.0,Intel,Windows,dell,8,Laptop,Intel I5,2.4,0,0,0,0
931,1903.9864,"Lenovo ThinkPad T14s Gen 4 21F6001HUS 14"" Notebook - WUXGA - 1920 x 1200 - Intel Core i7 13th Gen i7-1365U Deca-core (10 Core) - 16 GB Total RAM - 16 GB On-Board Memory - 512 GB SSD - Deep Black",512  SSD,0,Lenovo Group Limited,ThinkPad T14s Gen 4,Intel,21F6001HUS,other,SSD,Intel,14.0,1920.0,1200.0,2.3586784,0,Black,16.0,Intel,Windows,lenovo,4,Portable,Intel I7,4.0,0,0,0,0
932,367.1864000000001,"Laptop, 15.6 inch Laptop, 16GB RAM 512GB ROM, Intel Celeron Quad-Core Processors,1080P FHD, 38000mWh Battery, Laptop Computers Support WiFi, Bluetooth, Type-C, TF Card",512  SSD,2,Maypug,MYLT1505,Intel,MYLT1505,other,Other,Intel,15.6,1920.0,1080.0,1.72818552,0,other,16.0,Intel,Windows,Other,6,Laptop,Other,2.9,0,0,0,0
933,322.32000000000005,"Dell Latitude 5400 Business Laptop with Backlit Keyboard, 14"" FHD(1920x 1080) Laptop, Intel Core i5-8365U up to 4.1GHz, 16GB DDR4 RAM, 512GB SSD, Wi-Fi, Webcam, Windows 10 Pro (Renewed)",512  SSD,4,Dell,Dell Latitude 5400,Intel,Dell Latitude 5400,ddr4,SSD,Intel,14.0,1920.0,1080.0,2.53557928,1,other,16.0,Intel,Windows,dell,4,Laptop,Intel I5,4.0,0,0,0,0
934,526.2928,"ASUS Chromebook Flip C434 2-In-1 Laptop- 14"" Full HD 4-Way NanoEdge Touchscreen, Intel Core M3-8100Y Processor, 8GB RAM, 64GB eMMC Storage, Backlit KB, Chrome OS- C434TA-DS384T Silver",64  Emmc,3,ASUS,Asus Chromebook Flip C434,Intel,C434TA-DS384T,other,Other,Intel,14.0,1920.0,1080.0,1.4968536,0,Silver,8.0,Intel,Other,asus,8,Chromebook,Other,4.0,0,0,0,0
935,388.8104,"Dell Latitude 5404 Rugged 14 inches Laptop, Core i5-4310U 2.0GHz, 8GB Ram, 512GB SSD, DVDRW, Windows 10 Pro 64bit (Renewed)",512 ,0,Dell,Dell Latitude,Other,Latitude 14 Rugged Extreme (5404),other,SSD,Other,14.0,1366.0,768.0,2.948348,1,other,8.0,Other,Windows,dell,2,Laptop,Intel I5,2.0,0,0,0,0
936,518.5,"Dell Latitude 5511 15.6"" FHD Laptop Computer, 10th Gen Intel Core i7-10850H (6-Core), 16GB DDR4 RAM 512GB PCIe SSD, Backlit Keyboard, Type-C, HDMI, Win 10 Pro (Renewed)",512  SSD,0,Dell,Latitude 5511,Intel,Latitude 5411,ddr4,SSD,Intel,15.6,1920.0,1080.0,1.814368,1,other,16.0,Intel,Windows,dell,6,Laptop,Intel I7,2.7,0,0,0,0
937,480.08,"Lenovo ThinkPad P50 15.6"" FHD Mobile Workstation Laptop, Intel Quad Core i7-6700HQ, 16GB DDR4 RAM, 512GB SSD, NVIDIA Quadro M1000M, Fingerprint Reader, HDMI, Windows 10 Pro (Renewed)",512  SSD,0,Lenovo,Thinkpad P50,Intel,ThinkPad P50,ddr4,SSD,Intel,15.6,1920.0,1080.0,2.26796,1,other,16.0,NVIDIA,Windows,lenovo,2,Laptop,Intel I7,2.6,0,0,0,0
938,412.7600000000001,Microsoft Surface Laptop 3 13.5in Touchscreen Intel i5 8GB RAM 256GB SSD Win 10 (Renewed),256  SSD,0,Microsoft,Surface Laptop,Intel,Surface Laptop 3,other,SSD,Intel,13.5,2256.0,1504.0,1.5422128,1,other,8.0,Intel,Windows,Other,1,Laptop,Other,3.0,0,0,0,0
939,257.04,"Lenovo - 300W Gen 3-2-in-1 Educational Computer - Laptop for Students - AMD 3015e Dual-Core Processor - 11.6"" HD Touchscreen Display - 4GB Memory - 64GB Storage - Windows 10 Pro",1,3,Lenovo,Lenovo 300W Gen 3,AMD,82J1000HUS,other,Other,AMD,11.6,1366.0,768.0,1.9050864,0,other,4.0,AMD,Windows,lenovo,4,Laptop,Other,3.0,0,0,0,0
940,271.98640000000006,"Laptop Computer,8GB RAM 256GB SSD, Intel Celeron Processor, Laptop Computers with 1366 * 768 IPS Display,2.4/5G WiFi, Bluetooth, Type-C, TF Card, 2MP Webcam",256  SSD,2,UGRIHACH,UG-CS-156,Intel,CS-156,other,SSD,Intel,15.6,1366.0,768.0,1.65107488,0,other,16.0,Intel,Other,Other,2,Laptop,Other,2.4,0,0,0,0
941,297.84000000000003,"Laptop Computer, Intel Celeron Processor, 8GB DDR4 RAM/256GB SSD, 14 Inch FHD 1920x1080 Display, Notebook PC, 2.4G/5G WiFi and Bluetooth 5.1",256  SSD,2,ECOHERO,Gamma,Intel,Laptop,ddr4,SSD,Intel,14.0,1920.0,1080.0,1.2972731199999998,0,other,16.0,Intel,Other,Other,2,Laptop,Other,5.0,0,0,0,0
942,814.6400000000001,"HP 17 Laptop i5-1235U, 512 GB SSD, 16GB RAM, 17.3"" HD+ Touchscreen, Win 11 Home Plus, 3 Cell, Silver Color, 64 GB Tech Warehouse Flashdrive",512  SSD,2,HP,HP 17T,Intel,HP,other,SSD,Other,17.3,1600.0,900.0,2.381358,0,Silver,16.0,Intel,Windows,hp,512,Laptop,Other,3.0,0,0,0,0
943,923.44,"ASUS Vivobook 14 14"" FHD Lightweight Laptop, Intel Core i5 1240P, 40GB RAM, 1TB SSD, Backlit Keyboard, Iris Xe Graphics, HD Camera, Fingerprint Sensor, Win 11 Pro, WiFi 6, Sliver, 32GB USB Card",1 000 SSD,0,ASUS,ASUS Vivobook,Intel,ASUS Vivobook 14,other,SSD,Intel,14.0,1920.0,1080.0,1.4968536,0,other,40.0,Intel,Windows,asus,6,Laptop,Intel I5,1.7,0,0,0,0
944,467.84,"Lenovo ThinkPad T480s Business Laptop, 14 inch FHD (1920x1080) Display, Intel Core i7-8650U 1.90 to 4.20 GHz, 24GB RAM, 512GB SSD, Webcam, Windows 10 Pro (Renewed)",SSD,0,Lenovo,Lenovo,Intel,T480s,other,SSD,Intel,14.0,1920.0,1080.0,2.09559504,1,other,24.0,Intel,Windows,lenovo,1,Laptop,Intel I7,4.0,0,0,0,0
945,325.04,"Lenovo IdeaPad 2023 Flagship 14'' HD Screen Lightweight Laptop, 4-Core Intel Pentium N5030 (Upto 3.1GHz), 4GB RAM, 128GB eMMC,WiFi, Webcam, Long Battery Hours, Microsoft 365, Win 11S+HubxcelAccessory",128  Emmc,2,Lenovo,2023 Flagship 14 Inch Lenovo IdeaPad,Intel,2023 Flagship 14 Inch Lenovo IdeaPad,other,Other,Intel,14.0,1360.0,768.0,1.2609857599999998,0,other,4.0,Intel,Windows,lenovo,4,Laptop,Other,4.0,0,0,0,0
946,746.6400000000001,"Lenovo IdeaPad 3i Business Laptop 2024, 15.6"" FHD IPS Touch Display, Intel Core i5-1155G7 (up to 4.5GHz), Intel Iris Xe Graphics, 16GB RAM, 1TB SSD, HD Webcam, Wi-Fi 6, Win 11 Pro +MarxsolAccessory",1 000 SSD,2,Lenovo,2024 Lenovo IdeaPad 3i,Intel,2024 Lenovo IdeaPad 3i,other,SSD,Intel,15.6,1920.0,1080.0,1.65107488,0,other,16.0,Intel,Windows,lenovo,6,Laptop,Intel I5,4.0,0,0,0,0
947,883.9864000000001,"SGIN Laptops, Laptop 17 Inch, 4GB DDR4 128GB SSD Laptops Computer with Intel Core i3 Processor (up to 2.4 GHz), 60800mWh Long Battery, Webcam, Mini HDMI, USB3.2 * 2, Dual WiFi, Type-C, (Black)",128  SSD,0,SGIN,Laptop,Intel,M17S,ddr4,SSD,Intel,17.3,1366.0,768.0,1.84611944,0,Black,4.0,Intel,Other,Other,2,Laptop,Intel I3,2.4,0,0,0,0
948,367.1864000000001,"Laptop, 15.6 inch Laptop, 16GB RAM 512GB ROM, Intel Celeron Quad-Core Processors,1080P FHD, 38000mWh Battery, Laptop Computers Support WiFi, Bluetooth, Type-C, TF Card",512  SSD,2,Maypug,MYLT1505,Intel,MYLT1505,other,Other,Intel,15.6,1920.0,1080.0,1.72818552,0,other,16.0,Intel,Windows,Other,6,Laptop,Other,2.9,0,0,0,0
949,322.32000000000005,"Dell Latitude 5400 Business Laptop with Backlit Keyboard, 14"" FHD(1920x 1080) Laptop, Intel Core i5-8365U up to 4.1GHz, 16GB DDR4 RAM, 512GB SSD, Wi-Fi, Webcam, Windows 10 Pro (Renewed)",512  SSD,4,Dell,Dell Latitude 5400,Intel,Dell Latitude 5400,ddr4,SSD,Intel,14.0,1920.0,1080.0,2.53557928,1,other,16.0,Intel,Windows,dell,4,Laptop,Intel I5,4.0,0,0,0,0
950,439.144,"HP ProBook 445 G9 14"" FHD (1920x1080) Business Laptop, Ryzen5 5625 2.3GHz, 16GB RAM, 256GB SSD, Backlit Keyboard, Windows 10 Pro (Renewed)",156  SSD,0,HP,HP ProBook 445 G9,AMD,445 G9,other,SSD,Other,14.0,1920.0,1080.0,1.97766112,1,other,16.0,Other,Windows,hp,2,Laptop,Other,2.3,0,0,0,0
951,458.4832,"ASUS VivoBook 14 Slim Laptop Computer, 14"" IPS FHD Display, Intel Core i3-1115G4 Processor, 4GB DDR4, 128GB PCIe SSD, Fingerprint Reader, Windows 11 Home in S Mode, Slate Grey, F415EA-AS31",128  SSD,2,ASUS,ASUS VivoBook 14,Intel,F415EA-AS31,ddr4,SSD,Intel,14.0,1920.0,1080.0,1.4968536,0,Grey,4.0,Intel,Windows,asus,4,Laptop,Intel I3,3.0,0,0,0,0
952,338.64000000000004,"Dell Latitude 7200 2-in-1 Tablet Laptop, 12.3in Touchscreen FHD(1920x1080), Intel Core i5-8365 up to 4.10 GHz, 8GB RAM 256GB SSD, Backlit Keyboard, Windows 10 Pro (Renewed)",256  SSD,0,Dell,7200,Intel,7200,other,SSD,Intel,12.3,1920.0,1080.0,1.74179328,1,other,8.0,Intel,Windows,dell,2,Laptop,Intel I5,4.0,0,0,0,0
953,312.7864,"HP Newest 14"" Ultral Light Student Laptop, Intel N4120 Quad-Core(> N4020), 8GB RAM, 64GB eMMC, One Year Office 365, WiFi, HDMI, USB-C, Ethernet, Windows 11, w/CUE Accessories",64  SSD,0,HP,HP,Intel,HP 14,other,Other,Intel,14.0,1366.0,768.0,1.474174,0,other,16.0,Intel,Windows,hp,6,Laptop,Other,2.6,0,0,0,0
954,367.1864000000001,"Laptop Computer, Traditional Laptop Computer, 16GB DDR4 512GB SSD, Intel Celeron Quad-Core Processors, 15.6"" 1080P FHD Laptops, 38000mWh Battery, WiFi, Type-C, TF Card, Mini-HDMI",512  SSD,2,Maypug,MYLT1505,Intel,MYLT1505,ddr4,SSD,Intel,15.6,1920.0,1080.0,1.64653896,0,other,15.0,Intel,Other,Other,6,Laptop,Other,2.9,0,0,0,0
955,1156.0,"Dell Latitude 5430 Business Laptop, 14"" FHD Display, Intel Core i5-1235U, 32GB DDR4 RAM, 1TB PCIe M.2 SSD, Wi-Fi 6, Windows 11 Pro, Backlit Keyboard, Webcam, Bluetooth, HDMI, Grey",1 000 SSD,4,Dell,Latitude 5430,Intel,Latitude 5430,ddr4,SSD,Intel,14.0,1920.0,1080.0,1.36531192,0,Grey,32.0,Intel,Windows,dell,32,Laptop,Intel I5,3.0,0,0,0,0
956,367.1864000000001,"HP 14"" HD Laptop Newest Stream, Intel Celeron Quad-Core Processor, 16GB DDR4 RAM, 64GB eMMC, 1 Year Office 365, WiFi, Bluetooth, HDMI, Webcam, USB Type-A&C w/GM Accessory",64  Emmc,1,HP,HP,Intel,HP,ddr4,Other,Intel,14.0,1366.0,768.0,1.4514944,0,other,16.0,Intel,Windows,hp,1,Laptop,Other,1.1,0,0,0,0
957,231.1864,Flip CM3 Slim 2-in-1 Convertible Laptop 8-core Processor up to 2.2GHz 12in HD+ Touchscreen 4GB DDR4 64GB Emmc WiFi + BT Pen Chrome OS (CM3200 – Renewed),64  Emmc,1,Asus,CM3,Other,1,ddr4,Other,Other,12.0,1366.0,768.0,1.13398,1,other,4.0,Other,Other,Other,2,Portable,Other,2.2,0,0,0,0
958,2854.6400000000003,"Lenovo ThinkPad P16s Gen 2 21HK003PUS 16"" Mobile Workstation - WUXGA - 1920 x 1200 - Intel Core i7 13th Gen i7-1360P Dodeca-core (12 Core) 2.20 GHz - 32 GB Total RAM - 32 GB On-Board Memory - 1 TB",1 000 SSD,0,Lenovo,ThinkPad P16s Gen 2,Intel,21HK003PUS,other,Other,Intel,16.0,1920.0,1200.0,1.71004184,0,other,32.0,NVIDIA,Windows,lenovo,4,Other,Intel I7,2.2,0,0,0,0
959,598.3864000000001,"Panasonic Toughbook CF-53 MK4, i5-4310M 2.00GHz, 14 HD, 16GB, 1TB SSD, Windows 10 Pro, WiFi, Bluetooth, DVD (Renewed)",1 000 SSD,0,Panasonic,CF-53 MK4,Intel,CF-532-cr,other,SSD,Other,14.0,1366.0,768.0,2.5401152,1,other,16.0,Intel,Windows,Other,16,Laptop,Other,2.0,0,0,0,0
960,1767.9864000000002,"16 inch Laptop, 16GB DDR4 512GB SSD, Intel Quad-Core N95 Processor (up to 3.4Ghz) Windows 11 Pro, Laptop Computer with Metal Body Support 16:10 1080P, 2.4/5G WiFi, Bluetooth 4.2, Full-Function Type-C",512  SSD,3,XKMURT,N16,Intel,Laptop,ddr4,SSD,Intel,16.0,1920.0,1200.0,1.93683784,0,other,16.0,Intel,Windows,Other,2,Laptop,Other,3.0,0,0,0,0
961,516.7864000000001,"ASUS Vivobook Laptop 2024 Newest, 14"" HD Display, Intel Core i3-1115G4 Processor, 16GB RAM, 512GB SSD, Intel UHD Graphics 770, Wi-Fi, Bluetooth, Webcam, Windows 11 Home, with Laptop Stand",512  SSD,2,ASUS,ASUS Vivobook,Intel,ASUS Vivobook,other,SSD,Intel,14.0,1366.0,768.0,1.60117976,0,other,16.0,Intel,Windows,asus,6,Laptop,Intel I3,3.0,0,0,0,0
962,1122.0,"Microsoft Surface Laptop Studio - 14.4"" Inch Touchscreen, Intel Core i5, 16GB RAM Memory, 256GB SSD, Perfect for Surface Pro, Surface Book 3 and Surface Tablet Users Platinum 9U1-00001 (Renewed)",256  SSD,0,Microsoft,Surface Laptop,Intel,Laptop,other,SSD,Intel,14.0,2400.0,1600.0,1.5422128,1,Platinum,16.0,Intel,Windows,Other,16,Laptop,Intel I5,4.0,0,0,0,0
